Predicted,Actual
1.9143999999999999,1.938
2.7892,2.625
1.2787,1.276
2.2048,2.228
1.1819000000000002,1.137
3.8378,3.951
1.381,1.452
3.473,3.142
2.3244,1.61
1.0145000000000002,0.97
0.9303999999999999,0.946
0.9870000000000001,1.086
5.000009999999994,5.00001
5.000009999999994,5.00001
1.3673,1.186
2.3936,2.541
1.9672,1.675
1.4668999999999999,1.535
1.2044000000000001,1.226
1.8897000000000002,1.893
4.715507,5.00001
3.101501,2.596
2.5284,2.636
2.2954,2.163
1.0531000000000001,1.054
1.5509000000000002,1.441
3.658401333333333,3.661
1.8673000000000002,1.862
1.5322,1.577
3.7132000000000005,4.029
1.0340000000000003,1.034
2.1716999999999995,2.24
1.2624999999999997,1.196
0.7889,0.679
2.0220000000000002,1.609
1.9535999999999998,1.903
4.8823079999999965,5.00001
1.6717000000000002,1.656
3.4499009999999997,3.09
1.076,1.089
1.4524,1.529
4.740908,5.00001
0.7128,0.702
2.2283999999999997,2.875
1.1047,1.117
1.9529999999999998,1.884
1.7149,1.733
0.9469000000000001,0.9
2.5438,2.044
1.5587,1.5
2.4186000000000005,2.361
1.8161999999999998,1.919
1.6905999999999999,1.512
1.1155,1.212
1.7989000000000002,1.639
0.47000000000000003,0.225
0.6927,0.656
3.6387,4.139
0.9528000000000001,0.876
1.9478000000000002,1.724
4.896308,5.00001
1.0988,1.104
3.807501,3.8
1.9798000000000002,1.952
2.7607000000000004,2.579
1.6728,1.667
3.335902,2.75
1.8749999999999996,1.86
2.8203999999999994,2.714
3.2115,3.625
1.4967000000000001,1.425
2.5073000000000008,2.49
3.0232,2.752
0.6799999999999999,0.609
2.5422,2.385
4.939109,5.00001
1.7835,1.64
0.7590000000000001,0.758
3.928900000000001,3.975
4.0179,4.763
1.4867000000000001,1.275
1.4067,1.265
4.940108,5.00001
1.9623000000000002,1.867
1.5975000000000001,1.541
1.7225000000000001,1.604
2.5214,2.316
1.7847000000000002,1.744
2.1174,2.28
0.7827999999999999,0.803
4.937104000000001,4.954
1.8423000000000003,1.364
0.5898,0.622
3.0195000000000003,2.969
1.6598000000000002,1.829
1.8035999999999999,1.724
4.315607999999999,5.00001
0.6597999999999999,0.656
0.5704,0.523
0.899,0.731
1.861,1.792
1.6585999999999999,1.679
3.430901,3.28
4.892609,5.00001
1.3808,0.813
0.6125,0.574
2.2885,2.225
2.8381,3.326
1.0821999999999998,1.007
5.000009139855072,5.00001
1.3471,1.375
1.5006,1.452
1.332,1.391
0.9731000000000002,0.325
2.4561,2.186
2.0174,2.75
1.5416000000000003,1.425
1.4250999999999998,1.505
0.6002,0.605
2.1058,1.97
2.5952,2.56
2.3767000000000005,2.46
0.7407,0.704
1.2204000000000002,1.394
1.0939,1.093
1.4969000000000003,1.483
2.4327999999999994,2.528
2.4792999999999994,2.165
1.0935000000000001,1.114
1.4401000000000004,1.364
1.4256,1.116
3.5919,3.307
1.2386000000000004,1.181
0.6983,0.682
2.3317,2.528
5.000009999999994,5.00001
1.1625,1.188
0.6330000000000001,0.49
0.5992,0.475
1.6881,1.601
1.2884,1.432
1.0646999999999998,1.1
3.732700928571428,3.136
2.4621,2.478
1.2780999999999998,1.254
1.9635000000000002,1.845
2.2372,2.22
3.2759,3.314
1.6193000000000002,1.625
2.4663000000000004,2.152
0.9929,0.858
2.2061999999999995,2.069
4.034101,3.824
1.4697,1.41
1.3216999999999999,1.225
1.1482,0.964
4.097603000000001,3.374
4.462301000000001,4.468
1.3999,1.164
2.4018,2.427
1.001,1.042
2.7646000000000006,2.847
1.0806,0.983
1.4341000000000004,1.438
1.487,1.598
1.6816000000000002,1.688
4.202302999999999,4.324
1.8075999999999997,1.65
0.6079000000000001,0.633
1.8248000000000002,1.75
2.8238000000000003,2.553
1.2346,1.18
2.2964999999999995,1.888
1.9495,2.089
0.8291000000000001,0.892
0.7354000000000003,0.778
2.215701,1.728
2.8469000000000007,2.876
1.2877999999999998,1.359
2.7733000000000003,3.143
3.6083,3.671
1.3084,0.875
4.594101,4.658
2.3029,2.411
1.3875,1.375
2.5793999999999997,2.314
1.2241000000000002,1.188
2.4247999999999994,2.01
1.4727,1.443
2.8539,3.194
2.0004,1.91
2.5719,2.595
1.7007,1.917
2.3815999999999997,2.392
2.3303000000000003,1.875
1.7209999999999996,1.577
1.4552999999999998,1.446
4.49,4.716
1.1032000000000004,1.108
3.5037999999999996,3.9
1.2129,0.906
1.4461,1.411
1.5828,1.468
2.4808,2.575
1.7134999999999998,1.769
1.2101000000000002,0.877
0.7862999999999999,0.571
2.2551000000000005,2.306
2.2642,2.265
0.6064,0.559
1.9161000000000001,2.058
1.1368999999999998,1.138
2.1222000000000003,2.173
4.4775,4.875
2.5134,2.38
2.226400000000001,2.242
2.6542999999999997,2.915
1.0945999999999998,1.02
0.6298999999999999,0.678
2.6553000000000004,2.795
1.594,1.615
1.7792000000000001,1.955
4.700607,5.00001
1.6887999999999999,1.763
1.4460000000000002,1.345
0.7988999999999999,0.725
1.9558,1.933
4.879507693181819,5.00001
4.825407,5.00001
2.3771000000000004,2.399
1.2294,1.236
1.0281,0.968
4.880409,5.00001
1.9103999999999999,1.871
1.1496,1.135
2.7961,2.53
0.9683999999999999,1.006
1.4731,1.465
3.8514000000000004,4.045
2.0926,2.133
1.6890999999999998,1.822
1.4519999999999997,1.514
2.202301,1.875
3.7603010000000006,4.208
1.8556000000000001,1.833
2.2537999999999996,2.31
1.6599,1.32
0.9166999999999998,0.963
1.0931,1.046
1.7873,1.601
1.8682000000000003,1.856
1.5999999999999999,1.6
1.9927,1.727
1.6791,1.772
1.911,1.851
2.2119,1.953
0.5129,0.53
2.4144999999999994,2.563
1.085,1.188
1.9448,1.728
1.7454999999999998,1.7
1.3185000000000002,1.342
2.9263,2.4
1.2973000000000003,1.268
1.9615000000000002,2.0
2.5481000000000003,2.481
2.7882,3.049
1.5126,1.551
2.0069000000000004,2.067
1.7100000000000002,1.797
1.0788999999999997,1.052
3.603,3.813
1.0619,0.856
2.8202999999999996,2.479
1.4045999999999998,1.469
0.8709,0.875
2.2099999999999995,2.258
1.8368000000000002,1.76
4.529707999999999,5.00001
2.4936,2.574
1.3432,1.438
1.3904999999999998,1.569
0.6678999999999999,0.689
1.6192000000000004,1.582
2.2969999999999997,2.356
1.6995999999999998,1.799
1.2381000000000002,1.207
1.9144999999999999,1.94
3.3927009999999997,3.5
1.8054999999999999,1.713
1.4469,1.651
0.9831,0.877
1.393,1.444
3.2657000000000003,3.204
2.1224000000000003,2.12
1.4570999999999998,1.45
1.8951,1.938
1.095,1.125
1.6356000000000002,1.679
1.2001,1.266
2.9762,2.746
2.2731000000000003,1.984
2.7048000000000005,2.736
1.4471,1.5
4.131200000000001,4.208
1.9298000000000002,1.966
2.2078009999999995,1.869
2.2775000000000007,2.321
0.8262,0.857
1.8814,1.875
1.0508,0.993
1.6555999999999997,1.642
1.2570000000000001,1.307
1.5951999999999997,1.523
1.6439999999999997,1.644
1.1392,1.184
2.0591,2.0
0.5745,0.6
3.1540999999999997,3.638
3.270601,3.0
1.8588,1.882
4.851209,5.00001
2.4889,2.536
1.3855000000000002,1.306
1.3526,1.236
2.1636000000000006,2.277
4.7959069180602,5.00001
2.4866,2.425
0.8695999999999999,0.75
1.2051,1.188
1.4989,1.402
0.9890000000000001,1.125
1.8050000000000002,1.805
1.6049000000000002,1.621
1.6572999999999998,1.72
1.8222999999999998,1.607
2.3618,2.292
2.5406999999999997,2.429
0.8096,0.875
1.8761000000000003,1.792
0.6845,0.726
2.9763999999999995,2.796
3.529100000000001,3.49
1.1683,1.144
1.9384000000000001,1.905
0.6344000000000001,0.565
1.0449999999999997,1.078
3.0102,2.708
0.507,0.514
1.7155,1.65
4.415300999999999,4.327
2.3940999999999995,2.354
1.3406,1.381
1.2924,1.125
2.6332999999999998,2.5
1.2119000000000002,1.224
2.1087999999999996,2.371
1.8498,1.769
0.7251000000000001,0.761
2.1424000000000003,2.184
4.928508999999999,5.00001
3.5379000000000005,3.536
2.5018,2.171
0.7356999999999998,0.616
2.522701,2.346
0.7116,0.613
4.878303,4.833
1.7932000000000001,1.839
1.5348000000000002,1.464
1.1653000000000002,1.089
1.636,1.679
3.6543,3.576
1.9172,2.097
1.4486,1.394
2.9111000000000002,3.026
1.6794,1.813
1.8713000000000002,1.903
1.4224,1.181
4.254602,4.118
1.9337,1.781
3.6615,4.5
1.8961000000000001,1.713
1.521,1.373
3.3881,3.133
2.0591,2.262
3.2897,3.445
0.8119999999999997,0.831
0.6627,0.606
2.776701,2.629
0.9132,0.869
1.9831999999999996,2.046
2.0107,1.813
2.2222999999999997,2.15
1.0296,0.924
3.5111999999999997,3.5
0.6752999999999999,0.611
3.6678020000000005,3.204
1.311,1.625
0.5730000000000002,0.538
0.8754,0.731
1.2534000000000003,1.095
0.6887,0.725
1.4231999999999998,1.351
2.6764999999999994,3.037
1.0448,0.985
1.0556,0.929
3.5133,3.43
4.845407890109891,5.00001
1.7671999999999997,1.684
4.747405790648722,5.00001
1.103,0.885
3.413000000000001,3.734
3.2381,2.93
2.2126000000000006,2.239
3.6203000000000003,4.043
2.9155,2.925
3.2436009999999995,3.35
1.0567000000000002,0.903
1.2739999999999998,1.257
5.000009999999993,5.00001
2.3271,2.402
1.0064,1.069
1.3981999999999999,1.469
2.1727000000000003,1.838
1.3481999999999998,1.388
1.2772999999999999,1.136
2.2885,2.113
0.7286999999999999,0.744
4.5922,4.637
2.8251,2.907
1.7264,1.75
1.4236999999999997,1.434
2.8535019999999998,2.375
1.4181000000000001,1.406
0.7048000000000001,0.679
1.4561,0.96
3.142,3.857
2.114,2.314
2.3348,2.375
1.5913999999999997,1.607
2.727,2.429
1.4698999999999998,1.379
2.356099999999999,2.171
1.4165000000000003,1.429
5.000009999999993,5.00001
1.7167,1.805
2.681,2.292
4.411305988888889,5.0
1.9871999999999996,1.833
0.8356999999999999,1.125
2.4683,2.427
4.2918,4.261
4.1842060000000005,5.00001
2.7325,2.77
1.2656999999999998,1.17
3.5488,3.96
1.6128999999999998,1.647
0.7547999999999999,0.71
3.843500999999999,3.702
0.7708,0.901
1.6928000000000005,1.713
2.2470000000000003,2.358
1.5245,1.443
1.0544,1.331
2.5961999999999996,2.138
1.2415000000000003,1.175
0.561,0.597
1.8885,1.734
2.1205999999999996,1.391
1.6028999999999995,1.565
1.5075999999999998,1.635
1.5471000000000001,1.429
3.4317,3.458
1.8225000000000002,1.74
2.9547000000000003,2.737
2.6597,2.633
4.790107,5.00001
2.0538,1.991
2.0023999999999997,2.008
2.2425,2.134
1.2313000000000003,1.204
2.617,2.169
2.2220999999999997,2.142
1.7427999999999997,1.875
3.821,4.12
0.9642000000000002,0.942
3.284700000000001,3.289
1.9828010000000003,1.117
2.6373,2.759
0.9038999999999999,0.925
4.697708,5.00001
0.8545999999999999,0.824
1.7725000000000002,1.794
0.7163999999999999,0.707
0.6611999999999999,0.619
0.9868999999999998,0.905
2.7693009999999996,2.634
2.2504,2.166
2.541,2.535
3.9240000000000004,3.946
1.8701999999999999,1.927
2.3326,2.258
1.0715,1.1
2.98,3.096
1.6728999999999998,1.663
3.123,3.428
2.3379,2.238
3.9210009999999995,4.0
2.8366999999999996,2.545
3.2275,3.185
2.722001,2.538
0.9370999999999998,0.944
2.1867,2.129
1.7703999999999998,1.819
3.3529000000000004,3.681
0.6689999999999999,0.603
1.6419000000000001,1.242
2.2283,2.289
1.4624000000000001,1.413
1.2863,1.375
2.7203999999999997,2.84
2.3078000000000007,2.338
3.8515040000000007,5.00001
3.0917,3.325
2.0727,2.245
2.0562,1.615
4.744205666666666,5.00001
2.0391999999999997,2.147
1.1875000000000002,0.865
1.6238,1.462
1.8806999999999998,1.813
2.4107999999999996,2.798
1.3500999999999999,1.403
1.8659,1.802
2.2775,2.346
2.9989999999999997,2.811
3.274,2.917
1.3668,1.237
1.2849000000000002,1.322
3.8433010000000003,3.619
0.6584000000000001,0.604
4.309301000000001,4.344
1.16,0.889
3.806301,3.679
1.5123,1.469
2.1247999999999996,2.021
2.0112,1.885
1.5048,1.5
1.8592000000000002,1.925
1.1930000000000003,0.675
1.2522,1.0
2.6756999999999995,2.714
0.5029,0.508
1.7703000000000002,1.788
1.4099,1.411
1.7815000000000005,1.832
1.6349,1.578
0.990901,0.425
0.6678,0.699
1.6476000000000002,1.643
1.6948,1.612
0.9502999999999998,1.049
0.9610999999999998,0.904
1.5148,1.42
5.000009918060201,5.00001
2.0854,1.66
1.4575999999999998,1.357
2.7925999999999993,2.528
0.8660000000000002,0.938
2.3077999999999994,2.145
4.1123009999999995,4.026
1.3998,0.98
2.0498,2.6
0.8826,0.85
1.4840000000000002,1.628
1.7053999999999998,1.625
3.7219000000000007,3.585
0.9526,0.864
2.0651,1.839
0.5574000000000001,0.567
1.2582000000000002,0.833
1.5268,1.619
3.659700000000001,4.586
1.0456999999999999,1.074
2.3619999999999997,2.427
1.4290999999999996,1.194
1.7064,1.727
0.9853,1.088
1.4242000000000001,1.431
3.0552009999999994,3.022
0.43950000000000006,0.43
2.9601,2.823
0.7661999999999999,0.717
1.6626,1.672
2.6755999999999993,2.589
2.2181,2.248
2.4941999999999998,3.167
4.941409,5.00001
4.248906000000001,5.00001
2.5464,2.667
3.5232010000000002,3.5
0.9208000000000001,0.896
1.5768999999999997,1.844
2.7743,2.545
2.7024999999999997,2.25
2.5295,2.43
1.8711000000000002,1.585
1.1299,0.875
2.5612000000000004,2.644
3.7841049999999994,5.00001
3.8932,4.222
0.5847,0.566
2.4665,3.5
1.1987,1.207
1.0371000000000001,1.042
3.5944000000000003,3.387
1.5972000000000004,1.524
2.5224,2.365
3.611801,3.226
0.5942000000000001,0.612
2.4306999999999994,2.432
1.7373,1.689
0.8836,0.971
2.4531,2.201
1.4227999999999998,1.565
2.922601,2.66
3.719901000000001,3.456
1.8042000000000002,1.663
1.5051999999999999,0.943
3.8468000000000004,4.521
2.5972,2.674
2.2465,2.029
2.7437999999999994,2.761
1.7737000000000003,1.813
2.7986999999999993,2.804
0.7507999999999999,0.696
3.7430019999999993,3.327
2.2072000000000003,2.195
3.6691999999999987,3.76
1.6454,2.0
1.4994,1.094
1.8542999999999996,1.482
1.9014999999999997,1.761
0.8558000000000001,0.735
0.6794,0.479
2.2707999999999995,2.316
2.1424000000000003,2.104
1.7941999999999996,1.819
1.7451,1.714
4.990308866666666,5.00001
1.0134,0.985
4.954208000000001,5.00001
1.3637000000000001,1.429
0.6234,0.612
1.9536000000000002,1.85
1.3263999999999998,1.344
1.9069999999999996,1.981
1.4074,1.109
2.1654,2.2
1.9318000000000002,1.818
1.6619999999999997,1.584
1.5112999999999999,1.448
1.1766999999999999,1.266
0.991,0.992
1.1947999999999999,1.212
0.8359,0.713
1.13,1.037
2.8193999999999995,2.885
1.2295,1.256
4.232002,3.766
1.1243,1.192
4.3847000000000005,4.316
2.0281,1.872
1.9875,2.012
0.7346,0.62
1.7766000000000002,1.885
2.2352000000000003,2.146
0.7862,0.737
1.5134,1.102
1.2844,1.353
1.6180999999999996,1.677
1.2464,1.227
1.0875,1.103
3.2771999999999997,3.165
1.5508,1.555
2.6500999999999997,2.482
4.2659009999999995,4.273
1.6060999999999996,1.533
1.9186999999999999,1.952
1.5375,1.625
1.7645000000000004,0.957
1.1649999999999998,1.268
1.7157999999999998,1.818
2.0452000000000004,2.082
3.3503000000000007,3.667
1.3771000000000002,1.339
3.8088010000000003,3.636
2.9525000000000006,3.228
3.472501,4.143
2.7651,2.702
4.7051,4.836
4.451999999999999,4.452
2.003,1.375
1.8237999999999999,1.73
1.2332999999999998,0.972
0.6294,0.475
1.762,1.791
3.6776999999999993,3.653
1.3027000000000002,1.417
2.4686000000000003,2.492
4.5955,4.984
1.2477,1.233
2.1658999999999997,2.023
1.4604,2.125
0.7439999999999999,0.776
1.1784000000000001,1.23
5.000010000000001,5.00001
0.9126,0.925
1.5012999999999999,1.437
1.8498999999999999,2.25
2.4135,1.691
2.997501,2.085
3.4875,3.591
2.829,2.876
1.8415000000000004,1.721
2.5927,2.593
4.314101000000001,4.667
1.6396000000000002,1.463
1.7998999999999998,1.922
1.249,1.125
2.6586,2.685
0.8591000000000001,0.833
2.7030000000000003,2.646
4.9835090000000015,5.00001
2.4529,2.375
0.6234,0.675
0.7262000000000001,0.716
3.7903000000000007,3.892
0.7467999999999999,0.675
5.000010000000001,5.00001
3.1348000000000003,3.118
2.8849,2.896
2.9608,2.952
1.6143,1.875
2.3641999999999994,2.65
1.1914000000000002,0.993
1.4493,1.25
1.4084,1.438
3.8880000000000003,4.07
1.2429000000000001,1.219
1.1708000000000003,1.086
0.6992,0.625
2.5395000000000003,2.71
1.2422,1.234
2.7161,2.756
1.0951999999999997,1.097
1.1996000000000002,1.117
1.8215999999999997,1.95
2.7673000000000005,2.684
0.5918,0.588
0.9945999999999998,1.014
4.9167089999999956,5.00001
1.6670000000000003,1.637
1.0751000000000002,1.016
0.8503000000000001,0.782
1.1969999999999998,0.962
3.6151000000000004,3.677
1.7875,1.83
0.5556,0.547
1.5619999999999998,1.587
1.4417,1.375
1.0205,1.0
4.053906,5.00001
1.9718,2.161
1.2137000000000002,0.832
0.7423,0.738
4.697000999999999,4.601
2.0904,2.058
3.0288000000000004,2.737
2.5174999999999996,2.484
0.734,0.689
1.4398,1.398
0.8505,0.807
2.2369,2.36
1.3073000000000001,1.125
2.9874,3.205
2.8555,2.895
4.169099999999999,4.808
3.0279,2.956
3.8989,3.868
3.6872,3.847
1.4410000000000003,1.467
2.235100833333333,1.909
5.000010000000001,5.00001
2.203301,1.594
1.1285999999999998,1.392
2.6166,2.651
1.3468,1.5
1.6919,1.741
0.8882000000000001,0.9
1.8255,1.75
0.8233,0.769
2.1668999999999996,2.145
3.5342010000000004,3.833
2.6586,2.563
2.1163,1.998
5.000009999999995,5.00001
1.3495,1.279
3.1549,3.0
0.5206000000000002,0.533
2.8938999999999995,2.973
0.9621999999999998,0.738
1.0081,0.967
1.9283000000000001,2.043
0.5187999999999999,0.483
1.2207000000000001,1.088
2.0882,2.146
0.977,0.981
2.786,2.561
1.8005999999999998,1.488
4.478102,4.514
1.5557000000000003,1.672
2.2936,2.583
1.7747,1.825
2.0042,1.819
1.3131,1.337
4.577206000000001,5.00001
3.1485,2.919
3.0766000000000004,3.167
1.1785,0.987
1.3074,1.298
2.4015999999999997,2.5
2.9032000000000004,3.482
2.8422000000000005,2.853
4.874408999999995,5.00001
2.9217999999999997,3.226
1.7997,1.875
2.2600000000000002,2.42
1.6654,1.375
0.8526,0.806
1.6473000000000002,1.733
2.8592,3.054
1.0498,1.027
2.7213999999999996,2.621
1.8953000000000002,1.739
1.0194,1.106
1.4081,1.428
1.6186999999999998,1.609
2.7239,2.85
1.5902999999999998,1.607
3.9061009999999996,3.513
0.9667999999999999,0.869
1.3218999999999999,1.338
3.4219999999999997,3.619
0.6474,0.694
1.9179999999999997,1.514
1.7477,1.824
2.0458000000000003,1.838
1.8832999999999998,1.876
1.7932,1.78
2.9883,3.1
2.3439,1.958
0.7059000000000001,0.743
4.586805999999999,5.00001
2.4824,2.395
2.917301,2.631
1.56,1.666
1.3920000000000001,1.319
2.0024999999999995,2.264
2.18,2.563
1.4378,1.958
3.2999009999999998,2.75
1.4768000000000001,1.375
2.0182,2.359
2.6778999999999997,2.607
1.1323,0.978
0.825,0.875
2.2544999999999997,2.234
1.5221,1.631
2.4757,2.667
3.4946999999999995,3.656
1.5166,1.537
2.9993999999999996,2.912
5.000009999999994,5.00001
3.2237999999999998,3.291
2.6543999999999994,2.554
0.9701000000000001,0.92
0.8341,0.638
1.3318,1.338
2.0968999999999998,1.912
1.7144,1.897
2.2813,2.125
3.4748000000000006,3.887
0.8179999999999998,0.834
2.3268,2.25
1.1858000000000002,1.076
2.846801,2.576
1.8097999999999999,1.679
2.5025,2.395
2.5668010000000008,2.1
1.5873000000000004,1.406
0.8380000000000001,0.685
1.4992999999999996,1.761
2.4559999999999995,2.319
1.1880000000000002,1.188
1.6979,1.706
4.846409000000001,5.00001
2.5663000000000005,2.707
1.982,1.913
1.6263999999999998,1.779
1.2424999999999997,1.136
4.061901,3.882
4.673606777777778,5.00001
0.9201,0.934
1.2308999999999999,1.188
2.2172,2.337
1.7160999999999997,1.661
4.302901,4.227
1.8510999999999995,1.793
3.9031019999999996,3.782
4.125500000000001,4.143
1.8468000000000004,1.698
2.2674,2.346
0.9797,0.942
1.9441,1.894
2.3375,2.19
0.9542999999999999,0.838
3.8066999999999993,4.146
1.0697,0.977
3.848402,4.116
2.8454999999999995,2.836
2.0779,2.241
2.1425,2.116
1.5416000000000003,1.521
2.4585,2.618
1.7192,1.601
2.9314,2.5
2.1919000000000004,2.365
1.1978,1.094
1.5099999999999998,1.603
3.0614,3.619
0.9362999999999999,0.943
3.5154000000000005,3.44
1.8752999999999997,1.88
2.2562000000000006,2.414
0.6856,0.683
1.0839000000000003,1.073
1.327,1.382
2.4931,2.75
2.6403000000000003,2.794
2.1769999999999996,1.944
4.9351084,5.00001
3.6167000000000002,3.667
5.000009999999993,5.00001
1.860001,1.176
2.2979000000000003,2.457
1.1266,1.144
1.3899000000000004,1.364
2.1494,2.115
2.619001,2.464
1.8569,2.003
1.4245999999999999,1.238
1.1221,1.089
2.5362999999999998,2.65
2.7796999999999996,2.682
0.9267999999999998,0.901
3.2120000000000006,3.414
1.3759000000000001,1.384
2.6041,3.0
2.3529,2.73
1.4673,1.387
2.7235,2.845
4.9955087,5.00001
1.6398,1.406
3.670003,3.1
2.426,2.314
2.0919,1.868
1.764,1.779
0.7063000000000003,0.669
0.7226,0.718
1.6022000000000003,1.672
0.8390000000000001,0.908
3.3987000000000003,3.226
3.5949999999999998,3.595
1.3813999999999997,1.193
1.0627,1.071
0.793,0.785
1.0146,0.971
1.9418,1.979
4.461800000000001,4.612
0.9057999999999998,0.93
1.4834000000000003,1.398
1.4124,1.546
1.6301,1.708
1.5665,0.901
3.3683,4.15
0.7523,0.7
1.6849999999999998,0.85
1.7165,1.597
1.6190000000000002,1.619
1.8369,1.797
4.846906,5.00001
1.4222,1.43
1.7288999999999999,1.821
0.6473,0.614
4.256399999999999,4.827
1.9182,2.028
2.7979,2.5
0.7525999999999999,0.741
1.7390999999999999,1.795
1.0416,0.904
3.401901,3.155
1.2140000000000004,1.181
1.4633999999999996,1.434
0.5733999999999999,0.517
2.1925,2.193
0.8026,0.815
0.8171999999999999,0.845
5.000009999999994,5.00001
0.6665,0.603
1.439,1.423
1.3699999999999997,1.334
2.6983000000000006,2.489
2.9093999999999998,3.011
0.8488000000000001,0.788
1.1454,1.058
0.7705999999999998,0.813
1.0214000000000003,0.903
2.3617,2.773
2.241,2.241
1.3809,1.375
2.6790999999999996,2.432
1.6305,1.646
3.5252000000000003,3.815
3.3720999999999997,3.425
1.4252999999999998,1.453
2.2491,1.972
1.2706,1.231
1.0434000000000003,1.076
1.0543,1.087
0.9946000000000002,0.919
2.0679999999999996,2.043
0.9076999999999998,0.953
2.5752,2.612
1.9235,1.92
1.4207,1.426
0.6260000000000001,0.626
2.4777,2.477
2.5884,2.718
1.5509999999999997,1.542
3.416601,3.189
0.6559000000000001,0.669
4.800008,5.00001
1.6442000000000003,1.201
1.2594,1.31
2.7396,2.671
3.0122999999999998,2.917
1.6312000000000004,1.621
2.7289999999999996,2.86
2.5294,2.538
3.2237999999999998,3.207
1.1538000000000002,0.787
2.8007,3.168
0.7608,0.73
1.4731999999999998,1.46
3.6149999999999993,3.647
0.8987999999999999,0.865
1.2112,1.22
4.523807693181817,5.00001
2.1062999999999996,1.851
1.5202,1.391
0.5683,0.543
1.6707,1.375
2.5397000000000007,2.643
1.0791999999999997,0.927
1.5345,1.663
1.6263,1.655
1.4492999999999998,1.363
2.3946009999999998,1.813
2.428,2.462
1.8153000000000001,1.875
1.4827,1.421
1.8763999999999998,1.841
0.8230000000000001,0.881
5.000009999999994,5.00001
0.5582999999999999,0.518
1.0718,0.952
3.1198,3.5
4.0416,4.188
0.604,0.652
4.900008358090186,5.00001
2.8394000000000004,2.905
2.1749,2.167
0.767,0.75
3.3273,3.346
1.0676,1.051
2.0291000000000006,1.984
2.2647000000000004,1.801
4.696403,4.7
1.3341,1.094
4.713707933333334,5.00001
2.5729,2.524
4.931208000000001,5.00001
0.9038999999999999,0.958
1.244,1.1
1.1786999999999999,1.105
1.8048000000000002,1.835
1.0675000000000001,0.868
0.9764999999999999,1.0
5.0000100000000005,5.00001
4.8624030000000005,4.813
2.9555,2.875
2.654,2.263
1.9403000000000001,1.727
1.4926,1.472
2.4237000000000006,2.321
1.0049,0.975
0.7876,0.542
0.7858,0.824
5.000009999999996,5.00001
2.3418,2.393
1.7076999999999998,1.44
